D1y,Hour,Minute,v1r1(t-4),v1r2(t-4),v1r3(t-4),v1r4(t-4),v1r5(t-4),v1r1(t-3),v1r2(t-3),v1r3(t-3),v1r4(t-3),v1r5(t-3),v1r1(t-2),v1r2(t-2),v1r3(t-2),v1r4(t-2),v1r5(t-2),v1r1(t-1),v1r2(t-1),v1r3(t-1),v1r4(t-1),v1r5(t-1),v1r1(t),v1r2(t),v1r3(t),v1r4(t),v1r5(t),target
0,2,45,72,70,51,64,68,70,71,60,71,14,68,66,10,68,15,77,42,0,72,52,64,66,44,67,48,2
0,3,0,70,71,60,71,14,68,66,10,68,15,77,42,0,72,52,64,66,44,67,48,74,71,33,70,65,2
0,3,15,68,66,10,68,15,77,42,0,72,52,64,66,44,67,48,74,71,33,70,65,68,65,0,61,59,3
0,3,30,77,42,0,72,52,64,66,44,67,48,74,71,33,70,65,68,65,0,61,59,75,71,15,68,52,3
0,3,45,64,66,44,67,48,74,71,33,70,65,68,65,0,61,59,75,71,15,68,52,70,59,14,24,11,2
0,4,0,74,71,33,70,65,68,65,0,61,59,75,71,15,68,52,70,59,14,24,11,66,60,0,38,0,2
0,4,15,68,65,0,61,59,75,71,15,68,52,70,59,14,24,11,66,60,0,38,0,57,65,13,61,46,3
0,4,30,75,71,15,68,52,70,59,14,24,11,66,60,0,38,0,57,65,13,61,46,69,70,11,66,47,3
0,4,45,70,59,14,24,11,66,60,0,38,0,57,65,13,61,46,69,70,11,66,47,66,70,23,67,40,2
0,5,0,66,60,0,38,0,57,65,13,61,46,69,70,11,66,47,66,70,23,67,40,68,41,0,26,26,1
0,5,15,57,65,13,61,46,69,70,11,66,47,66,70,23,67,40,68,41,0,26,26,72,73,10,61,60,1
0,5,30,69,70,11,66,47,66,70,23,67,40,68,41,0,26,26,72,73,10,61,60,74,74,13,77,76,1
0,5,45,66,70,23,67,40,68,41,0,26,26,72,73,10,61,60,74,74,13,77,76,73,70,65,70,70,1
0,6,0,68,41,0,26,26,72,73,10,61,60,74,74,13,77,76,73,70,65,70,70,72,72,65,70,71,1
0,6,15,72,73,10,61,60,74,74,13,77,76,73,70,65,70,70,72,72,65,70,71,71,71,71,67,68,1
0,6,30,74,74,13,77,76,73,70,65,70,70,72,72,65,70,71,71,71,71,67,68,70,72,78,68,68,2
0,6,45,73,70,65,70,70,72,72,65,70,71,71,71,71,67,68,70,72,78,68,68,71,67,64,67,65,3
0,7,0,72,72,65,70,71,71,71,71,67,68,70,72,78,68,68,71,67,64,67,65,69,67,62,66,64,3
0,7,15,71,71,71,67,68,70,72,78,68,68,71,67,64,67,65,69,67,62,66,64,61,54,60,45,43,3
0,7,30,70,72,78,68,68,71,67,64,67,65,69,67,62,66,64,61,54,60,45,43,54,44,59,32,32,3
0,7,45,71,67,64,67,65,69,67,62,66,64,61,54,60,45,43,54,44,59,32,32,36,29,55,31,29,3
0,8,0,69,67,62,66,64,61,54,60,45,43,54,44,59,32,32,36,29,55,31,29,25,22,48,35,35,3
0,8,15,61,54,60,45,43,54,44,59,32,32,36,29,55,31,29,25,22,48,35,35,26,25,51,26,23,3
0,8,30,54,44,59,32,32,36,29,55,31,29,25,22,48,35,35,26,25,51,26,23,27,28,49,21,22,3
0,8,45,36,29,55,31,29,25,22,48,35,35,26,25,51,26,23,27,28,49,21,22,27,25,49,26,22,3
0,9,0,25,22,48,35,35,26,25,51,26,23,27,28,49,21,22,27,25,49,26,22,28,27,46,27,23,3
0,9,15,26,25,51,26,23,27,28,49,21,22,27,25,49,26,22,28,27,46,27,23,33,27,47,18,18,3
0,9,30,27,28,49,21,22,27,25,49,26,22,28,27,46,27,23,33,27,47,18,18,19,21,47,15,16,3
0,9,45,27,25,49,26,22,28,27,46,27,23,33,27,47,18,18,19,21,47,15,16,24,23,50,26,21,3
0,10,0,28,27,46,27,23,33,27,47,18,18,19,21,47,15,16,24,23,50,26,21,20,25,51,23,20,3
0,10,15,33,27,47,18,18,19,21,47,15,16,24,23,50,26,21,20,25,51,23,20,36,36,49,33,31,2
0,10,30,19,21,47,15,16,24,23,50,26,21,20,25,51,23,20,36,36,49,33,31,66,62,61,36,33,2
0,10,45,24,23,50,26,21,20,25,51,23,20,36,36,49,33,31,66,62,61,36,33,65,61,55,56,54,2
0,11,0,20,25,51,23,20,36,36,49,33,31,66,62,61,36,33,65,61,55,56,54,64,63,57,62,63,2
0,11,15,36,36,49,33,31,66,62,61,36,33,65,61,55,56,54,64,63,57,62,63,65,63,54,60,61,2
0,11,30,66,62,61,36,33,65,61,55,56,54,64,63,57,62,63,65,63,54,60,61,66,65,53,58,62,2
0,11,45,65,61,55,56,54,64,63,57,62,63,65,63,54,60,61,66,65,53,58,62,65,64,57,61,61,2
0,12,0,64,63,57,62,63,65,63,54,60,61,66,65,53,58,62,65,64,57,61,61,65,63,57,58,61,2
0,12,15,65,63,54,60,61,66,65,53,58,62,65,64,57,61,61,65,63,57,58,61,65,62,58,59,62,2
0,12,30,66,65,53,58,62,65,64,57,61,61,65,63,57,58,61,65,62,58,59,62,65,62,53,60,60,2
0,12,45,65,64,57,61,61,65,63,57,58,61,65,62,58,59,62,65,62,53,60,60,66,62,55,60,61,2
0,13,0,65,63,57,58,61,65,62,58,59,62,65,62,53,60,60,66,62,55,60,61,65,63,54,59,62,2
0,13,15,65,62,58,59,62,65,62,53,60,60,66,62,55,60,61,65,63,54,59,62,66,63,54,59,61,2
0,13,30,65,62,53,60,60,66,62,55,60,61,65,63,54,59,62,66,63,54,59,61,66,64,55,58,61,2
0,13,45,66,62,55,60,61,65,63,54,59,62,66,63,54,59,61,66,64,55,58,61,68,66,58,60,62,2
0,14,0,65,63,54,59,62,66,63,54,59,61,66,64,55,58,61,68,66,58,60,62,69,66,55,60,62,2
0,14,15,66,63,54,59,61,66,64,55,58,61,68,66,58,60,62,69,66,55,60,62,69,64,54,60,61,2
0,14,30,66,64,55,58,61,68,66,58,60,62,69,66,55,60,62,69,64,54,60,61,67,66,57,62,62,2
0,14,45,68,66,58,60,62,69,66,55,60,62,69,64,54,60,61,67,66,57,62,62,66,64,56,61,61,2
0,15,0,69,66,55,60,62,69,64,54,60,61,67,66,57,62,62,66,64,56,61,61,66,61,53,62,61,2
0,15,15,69,64,54,60,61,67,66,57,62,62,66,64,56,61,61,66,61,53,62,61,65,63,55,60,60,2
0,15,30,67,66,57,62,62,66,64,56,61,61,66,61,53,62,61,65,63,55,60,60,67,64,55,61,62,2
0,15,45,66,64,56,61,61,66,61,53,62,61,65,63,55,60,60,67,64,55,61,62,67,65,61,58,61,2
0,16,0,66,61,53,62,61,65,63,55,60,60,67,64,55,61,62,67,65,61,58,61,69,67,59,59,59,2
0,16,15,65,63,55,60,60,67,64,55,61,62,67,65,61,58,61,69,67,59,59,59,68,64,56,61,62,2
0,16,30,67,64,55,61,62,67,65,61,58,61,69,67,59,59,59,68,64,56,61,62,66,64,55,63,60,2
0,16,45,67,65,61,58,61,69,67,59,59,59,68,64,56,61,62,66,64,55,63,60,68,65,54,62,61,2
0,17,0,69,67,59,59,59,68,64,56,61,62,66,64,55,63,60,68,65,54,62,61,66,65,55,63,61,1
0,17,15,68,64,56,61,62,66,64,55,63,60,68,65,54,62,61,66,65,55,63,61,67,66,59,64,63,2
0,17,30,66,64,55,63,60,68,65,54,62,61,66,65,55,63,61,67,66,59,64,63,70,67,61,65,65,2
0,17,45,68,65,54,62,61,66,65,55,63,61,67,66,59,64,63,70,67,61,65,65,68,64,59,63,63,2
0,18,0,66,65,55,63,61,67,66,59,64,63,70,67,61,65,65,68,64,59,63,63,64,62,53,61,60,2
0,18,15,67,66,59,64,63,70,67,61,65,65,68,64,59,63,63,64,62,53,61,60,65,63,52,60,60,2
0,18,30,70,67,61,65,65,68,64,59,63,63,64,62,53,61,60,65,63,52,60,60,68,64,57,61,62,2
0,18,45,68,64,59,63,63,64,62,53,61,60,65,63,52,60,60,68,64,57,61,62,65,61,58,58,61,2
0,19,0,64,62,53,61,60,65,63,52,60,60,68,64,57,61,62,65,61,58,58,61,67,63,54,56,60,2
0,19,15,65,63,52,60,60,68,64,57,61,62,65,61,58,58,61,67,63,54,56,60,67,62,54,54,60,2
0,19,30,68,64,57,61,62,65,61,58,58,61,67,63,54,56,60,67,62,54,54,60,68,65,58,60,61,2
0,19,45,65,61,58,58,61,67,63,54,56,60,67,62,54,54,60,68,65,58,60,61,69,65,56,58,62,2
0,20,0,67,63,54,56,60,67,62,54,54,60,68,65,58,60,61,69,65,56,58,62,69,64,53,61,61,2
0,20,15,67,62,54,54,60,68,65,58,60,61,69,65,56,58,62,69,64,53,61,61,68,63,56,62,62,2
0,20,30,68,65,58,60,61,69,65,56,58,62,69,64,53,61,61,68,63,56,62,62,68,64,57,62,62,2
0,20,45,69,65,56,58,62,69,64,53,61,61,68,63,56,62,62,68,64,57,62,62,68,65,55,62,62,1
0,21,0,69,64,53,61,61,68,63,56,62,62,68,64,57,62,62,68,65,55,62,62,68,65,58,61,64,2
0,21,15,68,63,56,62,62,68,64,57,62,62,68,65,55,62,62,68,65,58,61,64,68,66,58,62,65,2
0,21,30,68,64,57,62,62,68,65,55,62,62,68,65,58,61,64,68,66,58,62,65,70,66,59,63,63,2
0,21,45,68,65,55,62,62,68,65,58,61,64,68,66,58,62,65,70,66,59,63,63,69,65,61,63,62,2
0,22,0,68,65,58,61,64,68,66,58,62,65,70,66,59,63,63,69,65,61,63,62,71,67,62,63,64,2
0,22,15,68,66,58,62,65,70,66,59,63,63,69,65,61,63,62,71,67,62,63,64,69,68,58,63,64,1
0,22,30,70,66,59,63,63,69,65,61,63,62,71,67,62,63,64,69,68,58,63,64,71,67,60,63,62,1
0,22,45,69,65,61,63,62,71,67,62,63,64,69,68,58,63,64,71,67,60,63,62,70,69,62,65,66,1
0,23,0,71,67,62,63,64,69,68,58,63,64,71,67,60,63,62,70,69,62,65,66,68,66,56,66,67,2
0,23,15,69,68,58,63,64,71,67,60,63,62,70,69,62,65,66,68,66,56,66,67,69,66,58,66,65,1
0,23,30,71,67,60,63,62,70,69,62,65,66,68,66,56,66,67,69,66,58,66,65,70,67,56,64,63,1
0,23,45,70,69,62,65,66,68,66,56,66,67,69,66,58,66,65,70,67,56,64,63,70,68,34,65,65,1
1,0,0,68,66,56,66,67,69,66,58,66,65,70,67,56,64,63,70,68,34,65,65,68,68,59,63,65,1
1,0,15,69,66,58,66,65,70,67,56,64,63,70,68,34,65,65,68,68,59,63,65,72,69,64,66,67,1
1,0,30,70,67,56,64,63,70,68,34,65,65,68,68,59,63,65,72,69,64,66,67,72,70,42,65,68,1
1,0,45,70,68,34,65,65,68,68,59,63,65,72,69,64,66,67,72,70,42,65,68,70,63,59,67,66,1
1,1,0,68,68,59,63,65,72,69,64,66,67,72,70,42,65,68,70,63,59,67,66,69,67,20,66,65,1
1,1,15,72,69,64,66,67,72,70,42,65,68,70,63,59,67,66,69,67,20,66,65,68,69,30,67,67,2
1,1,30,72,70,42,65,68,70,63,59,67,66,69,67,20,66,65,68,69,30,67,67,68,68,42,67,71,3
1,1,45,70,63,59,67,66,69,67,20,66,65,68,69,30,67,67,68,68,42,67,71,65,64,21,65,61,3
1,2,0,69,67,20,66,65,68,69,30,67,67,68,68,42,67,71,65,64,21,65,61,27,66,35,25,11,1
1,2,15,68,69,30,67,67,68,68,42,67,71,65,64,21,65,61,27,66,35,25,11,41,59,57,36,41,3
1,2,30,68,68,42,67,71,65,64,21,65,61,27,66,35,25,11,41,59,57,36,41,40,68,11,64,73,3
1,2,45,65,64,21,65,61,27,66,35,25,11,41,59,57,36,41,40,68,11,64,73,66,73,28,72,30,3
1,3,0,27,66,35,25,11,41,59,57,36,41,40,68,11,64,73,66,73,28,72,30,42,75,25,65,37,3
1,3,15,41,59,57,36,41,40,68,11,64,73,66,73,28,72,30,42,75,25,65,37,72,68,31,21,0,3
1,3,30,40,68,11,64,73,66,73,28,72,30,42,75,25,65,37,72,68,31,21,0,57,53,50,52,39,3
1,3,45,66,73,28,72,30,42,75,25,65,37,72,68,31,21,0,57,53,50,52,39,73,68,46,67,39,3
1,4,0,42,75,25,65,37,72,68,31,21,0,57,53,50,52,39,73,68,46,67,39,14,24,10,26,14,2
1,4,15,72,68,31,21,0,57,53,50,52,39,73,68,46,67,39,14,24,10,26,14,0,23,50,64,42,3
1,4,30,57,53,50,52,39,73,68,46,67,39,14,24,10,26,14,0,23,50,64,42,54,53,42,68,47,2
1,4,45,73,68,46,67,39,14,24,10,26,14,0,23,50,64,42,54,53,42,68,47,68,64,0,62,12,1
1,5,0,14,24,10,26,14,0,23,50,64,42,54,53,42,68,47,68,64,0,62,12,73,74,0,67,46,1
1,5,15,0,23,50,64,42,54,53,42,68,47,68,64,0,62,12,73,74,0,67,46,84,86,0,76,100,1
1,5,30,54,53,42,68,47,68,64,0,62,12,73,74,0,67,46,84,86,0,76,100,76,76,0,64,69,1
1,5,45,68,64,0,62,12,73,74,0,67,46,84,86,0,76,100,76,76,0,64,69,65,64,13,67,67,1
1,6,0,73,74,0,67,46,84,86,0,76,100,76,76,0,64,69,65,64,13,67,67,71,70,62,67,69,1
1,6,15,84,86,0,76,100,76,76,0,64,69,65,64,13,67,67,71,70,62,67,69,69,70,53,68,70,1
1,6,30,76,76,0,64,69,65,64,13,67,67,71,70,62,67,69,69,70,53,68,70,68,66,58,66,66,2
1,6,45,65,64,13,67,67,71,70,62,67,69,69,70,53,68,70,68,66,58,66,66,68,66,61,67,65,2
1,7,0,71,70,62,67,69,69,70,53,68,70,68,66,58,66,66,68,66,61,67,65,67,67,60,63,61,3
1,7,15,69,70,53,68,70,68,66,58,66,66,68,66,61,67,65,67,67,60,63,61,65,61,57,56,52,3
1,7,30,68,66,58,66,66,68,66,61,67,65,67,67,60,63,61,65,61,57,56,52,34,33,55,30,30,3
1,7,45,68,66,61,67,65,67,67,60,63,61,65,61,57,56,52,34,33,55,30,30,31,29,56,28,27,3
1,8,0,67,67,60,63,61,65,61,57,56,52,34,33,55,30,30,31,29,56,28,27,31,24,56,29,31,3
1,8,15,65,61,57,56,52,34,33,55,30,30,31,29,56,28,27,31,24,56,29,31,28,31,59,21,22,3
1,8,30,34,33,55,30,30,31,29,56,28,27,31,24,56,29,31,28,31,59,21,22,32,26,55,26,25,3
1,8,45,31,29,56,28,27,31,24,56,29,31,28,31,59,21,22,32,26,55,26,25,27,31,53,28,29,3
1,9,0,31,24,56,29,31,28,31,59,21,22,32,26,55,26,25,27,31,53,28,29,29,30,55,32,31,3
1,9,15,28,31,59,21,22,32,26,55,26,25,27,31,53,28,29,29,30,55,32,31,32,27,53,28,29,3
1,9,30,32,26,55,26,25,27,31,53,28,29,29,30,55,32,31,32,27,53,28,29,22,31,49,35,34,3
1,9,45,27,31,53,28,29,29,30,55,32,31,32,27,53,28,29,22,31,49,35,34,42,41,49,26,35,2
1,10,0,29,30,55,32,31,32,27,53,28,29,22,31,49,35,34,42,41,49,26,35,47,36,51,33,31,2
1,10,15,32,27,53,28,29,22,31,49,35,34,42,41,49,26,35,47,36,51,33,31,61,54,53,51,53,2
1,10,30,22,31,49,35,34,42,41,49,26,35,47,36,51,33,31,61,54,53,51,53,64,58,54,55,57,2
1,10,45,42,41,49,26,35,47,36,51,33,31,61,54,53,51,53,64,58,54,55,57,66,61,55,58,60,2
1,11,0,47,36,51,33,31,61,54,53,51,53,64,58,54,55,57,66,61,55,58,60,66,60,60,59,60,2
1,11,15,61,54,53,51,53,64,58,54,55,57,66,61,55,58,60,66,60,60,59,60,67,61,57,60,60,2
1,11,30,64,58,54,55,57,66,61,55,58,60,66,60,60,59,60,67,61,57,60,60,67,62,58,60,60,2
1,11,45,66,61,55,58,60,66,60,60,59,60,67,61,57,60,60,67,62,58,60,60,68,61,54,60,62,2
1,12,0,66,60,60,59,60,67,61,57,60,60,67,62,58,60,60,68,61,54,60,62,67,61,54,62,61,2
1,12,15,67,61,57,60,60,67,62,58,60,60,68,61,54,60,62,67,61,54,62,61,66,61,50,61,61,2
1,12,30,67,62,58,60,60,68,61,54,60,62,67,61,54,62,61,66,61,50,61,61,66,62,58,60,62,2
1,12,45,68,61,54,60,62,67,61,54,62,61,66,61,50,61,61,66,62,58,60,62,67,63,54,62,63,2
1,13,0,67,61,54,62,61,66,61,50,61,61,66,62,58,60,62,67,63,54,62,63,68,64,53,60,59,2
1,13,15,66,61,50,61,61,66,62,58,60,62,67,63,54,62,63,68,64,53,60,59,67,64,54,61,60,2
1,13,30,66,62,58,60,62,67,63,54,62,63,68,64,53,60,59,67,64,54,61,60,67,63,57,63,60,2
1,13,45,67,63,54,62,63,68,64,53,60,59,67,64,54,61,60,67,63,57,63,60,67,63,59,59,61,2
1,14,0,68,64,53,60,59,67,64,54,61,60,67,63,57,63,60,67,63,59,59,61,67,64,61,61,62,2
1,14,15,67,64,54,61,60,67,63,57,63,60,67,63,59,59,61,67,64,61,61,62,69,65,59,59,63,2
1,14,30,67,63,57,63,60,67,63,59,59,61,67,64,61,61,62,69,65,59,59,63,68,65,57,62,62,2
1,14,45,67,63,59,59,61,67,64,61,61,62,69,65,59,59,63,68,65,57,62,62,66,63,57,63,63,2
1,15,0,67,64,61,61,62,69,65,59,59,63,68,65,57,62,62,66,63,57,63,63,67,65,57,61,62,2
1,15,15,69,65,59,59,63,68,65,57,62,62,66,63,57,63,63,67,65,57,61,62,68,64,56,61,61,2
1,15,30,68,65,57,62,62,66,63,57,63,63,67,65,57,61,62,68,64,56,61,61,68,66,62,62,60,2
1,15,45,66,63,57,63,63,67,65,57,61,62,68,64,56,61,61,68,66,62,62,60,66,66,58,59,59,2
1,16,0,67,65,57,61,62,68,64,56,61,61,68,66,62,62,60,66,66,58,59,59,66,67,56,61,60,2
1,16,15,68,64,56,61,61,68,66,62,62,60,66,66,58,59,59,66,67,56,61,60,66,68,56,61,61,2
1,16,30,68,66,62,62,60,66,66,58,59,59,66,67,56,61,60,66,68,56,61,61,63,66,57,57,57,2
1,16,45,66,66,58,59,59,66,67,56,61,60,66,68,56,61,61,63,66,57,57,57,64,64,53,61,60,2
1,17,0,66,67,56,61,60,66,68,56,61,61,63,66,57,57,57,64,64,53,61,60,66,63,62,62,60,2
1,17,15,66,68,56,61,61,63,66,57,57,57,64,64,53,61,60,66,63,62,62,60,66,62,54,60,60,2
1,17,30,63,66,57,57,57,64,64,53,61,60,66,63,62,62,60,66,62,54,60,60,67,62,51,62,61,2
1,17,45,64,64,53,61,60,66,63,62,62,60,66,62,54,60,60,67,62,51,62,61,68,62,53,61,61,2
1,18,0,66,63,62,62,60,66,62,54,60,60,67,62,51,62,61,68,62,53,61,61,69,63,56,61,59,2
1,18,15,66,62,54,60,60,67,62,51,62,61,68,62,53,61,61,69,63,56,61,59,69,63,56,60,61,2
1,18,30,67,62,51,62,61,68,62,53,61,61,69,63,56,61,59,69,63,56,60,61,65,63,55,59,61,2
1,18,45,68,62,53,61,61,69,63,56,61,59,69,63,56,60,61,65,63,55,59,61,64,61,55,57,61,2
1,19,0,69,63,56,61,59,69,63,56,60,61,65,63,55,59,61,64,61,55,57,61,64,60,58,56,58,2
1,19,15,69,63,56,60,61,65,63,55,59,61,64,61,55,57,61,64,60,58,56,58,63,61,55,56,60,2
1,19,30,65,63,55,59,61,64,61,55,57,61,64,60,58,56,58,63,61,55,56,60,65,62,59,57,61,2
1,19,45,64,61,55,57,61,64,60,58,56,58,63,61,55,56,60,65,62,59,57,61,63,60,57,56,61,2
1,20,0,64,60,58,56,58,63,61,55,56,60,65,62,59,57,61,63,60,57,56,61,64,62,54,58,62,2
1,20,15,63,61,55,56,60,65,62,59,57,61,63,60,57,56,61,64,62,54,58,62,64,62,55,58,62,2
1,20,30,65,62,59,57,61,63,60,57,56,61,64,62,54,58,62,64,62,55,58,62,64,63,54,56,60,2
1,20,45,63,60,57,56,61,64,62,54,58,62,64,62,55,58,62,64,63,54,56,60,63,63,54,51,61,2
1,21,0,64,62,54,58,62,64,62,55,58,62,64,63,54,56,60,63,63,54,51,61,65,65,53,57,64,2
1,21,15,64,62,55,58,62,64,63,54,56,60,63,63,54,51,61,65,65,53,57,64,66,66,57,61,63,2
1,21,30,64,63,54,56,60,63,63,54,51,61,65,65,53,57,64,66,66,57,61,63,67,66,59,63,61,1
1,21,45,63,63,54,51,61,65,65,53,57,64,66,66,57,61,63,67,66,59,63,61,67,65,56,63,63,1
1,22,0,65,65,53,57,64,66,66,57,61,63,67,66,59,63,61,67,65,56,63,63,68,66,57,64,65,1
1,22,15,66,66,57,61,63,67,66,59,63,61,67,65,56,63,63,68,66,57,64,65,69,68,57,64,66,1
1,22,30,67,66,59,63,61,67,65,56,63,63,68,66,57,64,65,69,68,57,64,66,69,69,58,65,67,2
1,22,45,67,65,56,63,63,68,66,57,64,65,69,68,57,64,66,69,69,58,65,67,68,68,58,64,65,2
1,23,0,68,66,57,64,65,69,68,57,64,66,69,69,58,65,67,68,68,58,64,65,70,70,58,64,64,2
1,23,15,69,68,57,64,66,69,69,58,65,67,68,68,58,64,65,70,70,58,64,64,70,68,57,64,64,2
1,23,30,69,69,58,65,67,68,68,58,64,65,70,70,58,64,64,70,68,57,64,64,68,66,58,64,64,1
1,23,45,68,68,58,64,65,70,70,58,64,64,70,68,57,64,64,68,66,58,64,64,70,68,59,64,64,2
2,0,0,70,70,58,64,64,70,68,57,64,64,68,66,58,64,64,70,68,59,64,64,68,68,59,65,65,2
2,0,15,70,68,57,64,64,68,66,58,64,64,70,68,59,64,64,68,68,59,65,65,70,68,66,63,64,1
2,0,30,68,66,58,64,64,70,68,59,64,64,68,68,59,65,65,70,68,66,63,64,72,67,57,66,63,1
2,0,45,70,68,59,64,64,68,68,59,65,65,70,68,66,63,64,72,67,57,66,63,71,65,56,66,67,1
2,1,0,68,68,59,65,65,70,68,66,63,64,72,67,57,66,63,71,65,56,66,67,67,59,51,65,70,2
2,1,15,70,68,66,63,64,72,67,57,66,63,71,65,56,66,67,67,59,51,65,70,67,61,49,63,65,2
2,1,30,72,67,57,66,63,71,65,56,66,67,67,59,51,65,70,67,61,49,63,65,67,64,52,63,61,2
2,1,45,71,65,56,66,67,67,59,51,65,70,67,61,49,63,65,67,64,52,63,61,70,69,20,65,64,2
2,2,0,67,59,51,65,70,67,61,49,63,65,67,64,52,63,61,70,69,20,65,64,64,65,46,63,61,2
2,2,15,67,61,49,63,65,67,64,52,63,61,70,69,20,65,64,64,65,46,63,61,38,64,34,68,64,2
2,2,30,67,64,52,63,61,70,69,20,65,64,64,65,46,63,61,38,64,34,68,64,28,28,11,64,58,1
2,2,45,70,69,20,65,64,64,65,46,63,61,38,64,34,68,64,28,28,11,64,58,41,42,13,62,63,1
2,3,0,64,65,46,63,61,38,64,34,68,64,28,28,11,64,58,41,42,13,62,63,69,55,13,47,66,3
2,3,15,38,64,34,68,64,28,28,11,64,58,41,42,13,62,63,69,55,13,47,66,61,13,0,15,71,1
2,3,30,28,28,11,64,58,41,42,13,62,63,69,55,13,47,66,61,13,0,15,71,72,74,34,29,33,3
2,3,45,41,42,13,62,63,69,55,13,47,66,61,13,0,15,71,72,74,34,29,33,75,70,0,73,75,2
2,4,0,69,55,13,47,66,61,13,0,15,71,72,74,34,29,33,75,70,0,73,75,68,66,10,40,29,3
2,4,15,61,13,0,15,71,72,74,34,29,33,75,70,0,73,75,68,66,10,40,29,58,56,52,62,62,3
2,4,30,72,74,34,29,33,75,70,0,73,75,68,66,10,40,29,58,56,52,62,62,82,82,11,53,13,2
2,4,45,75,70,0,73,75,68,66,10,40,29,58,56,52,62,62,82,82,11,53,13,63,59,11,14,0,1
2,5,0,68,66,10,40,29,58,56,52,62,62,82,82,11,53,13,63,59,11,14,0,56,66,21,67,52,1
2,5,15,58,56,52,62,62,82,82,11,53,13,63,59,11,14,0,56,66,21,67,52,14,62,38,64,65,1
2,5,30,82,82,11,53,13,63,59,11,14,0,56,66,21,67,52,14,62,38,64,65,74,69,46,76,75,1
2,5,45,63,59,11,14,0,56,66,21,67,52,14,62,38,64,65,74,69,46,76,75,77,68,46,76,78,1
2,6,0,56,66,21,67,52,14,62,38,64,65,74,69,46,76,75,77,68,46,76,78,69,68,44,66,66,1
2,6,15,14,62,38,64,65,74,69,46,76,75,77,68,46,76,78,69,68,44,66,66,68,67,51,65,67,1
2,6,30,74,69,46,76,75,77,68,46,76,78,69,68,44,66,66,68,67,51,65,67,72,71,66,68,66,2
2,6,45,77,68,46,76,78,69,68,44,66,66,68,67,51,65,67,72,71,66,68,66,70,68,62,66,65,2
2,7,0,69,68,44,66,66,68,67,51,65,67,72,71,66,68,66,70,68,62,66,65,69,66,64,62,60,3
2,7,15,68,67,51,65,67,72,71,66,68,66,70,68,62,66,65,69,66,64,62,60,67,64,59,58,56,3
2,7,30,72,71,66,68,66,70,68,62,66,65,69,66,64,62,60,67,64,59,58,56,35,37,55,33,33,3
2,7,45,70,68,62,66,65,69,66,64,62,60,67,64,59,58,56,35,37,55,33,33,23,35,59,26,27,3
2,8,0,69,66,64,62,60,67,64,59,58,56,35,37,55,33,33,23,35,59,26,27,26,30,51,29,25,3
2,8,15,67,64,59,58,56,35,37,55,33,33,23,35,59,26,27,26,30,51,29,25,34,20,57,27,27,3
2,8,30,35,37,55,33,33,23,35,59,26,27,26,30,51,29,25,34,20,57,27,27,24,28,51,31,25,3
2,8,45,23,35,59,26,27,26,30,51,29,25,34,20,57,27,27,24,28,51,31,25,23,26,49,33,28,3
2,9,0,26,30,51,29,25,34,20,57,27,27,24,28,51,31,25,23,26,49,33,28,29,25,50,27,25,3
2,9,15,34,20,57,27,27,24,28,51,31,25,23,26,49,33,28,29,25,50,27,25,27,33,52,33,26,3
2,9,30,24,28,51,31,25,23,26,49,33,28,29,25,50,27,25,27,33,52,33,26,58,58,53,32,31,3
2,9,45,23,26,49,33,28,29,25,50,27,25,27,33,52,33,26,58,58,53,32,31,62,59,54,36,38,3
2,10,0,29,25,50,27,25,27,33,52,33,26,58,58,53,32,31,62,59,54,36,38,45,36,50,31,33,2
2,10,15,27,33,52,33,26,58,58,53,32,31,62,59,54,36,38,45,36,50,31,33,30,40,48,25,17,2
2,10,30,58,58,53,32,31,62,59,54,36,38,45,36,50,31,33,30,40,48,25,17,58,59,54,54,51,2
2,10,45,62,59,54,36,38,45,36,50,31,33,30,40,48,25,17,58,59,54,54,51,66,65,55,60,57,2
2,11,0,45,36,50,31,33,30,40,48,25,17,58,59,54,54,51,66,65,55,60,57,66,63,55,62,60,2
2,11,15,30,40,48,25,17,58,59,54,54,51,66,65,55,60,57,66,63,55,62,60,65,64,56,63,60,2
2,11,30,58,59,54,54,51,66,65,55,60,57,66,63,55,62,60,65,64,56,63,60,64,63,54,62,59,2
2,11,45,66,65,55,60,57,66,63,55,62,60,65,64,56,63,60,64,63,54,62,59,65,65,52,62,60,2
2,12,0,66,63,55,62,60,65,64,56,63,60,64,63,54,62,59,65,65,52,62,60,64,64,52,56,58,2
2,12,15,65,64,56,63,60,64,63,54,62,59,65,65,52,62,60,64,64,52,56,58,65,60,55,60,58,2
2,12,30,64,63,54,62,59,65,65,52,62,60,64,64,52,56,58,65,60,55,60,58,65,60,56,60,57,2
2,12,45,65,65,52,62,60,64,64,52,56,58,65,60,55,60,58,65,60,56,60,57,64,62,55,62,61,2
2,13,0,64,64,52,56,58,65,60,55,60,58,65,60,56,60,57,64,62,55,62,61,62,61,54,63,61,2
2,13,15,65,60,55,60,58,65,60,56,60,57,64,62,55,62,61,62,61,54,63,61,66,64,60,63,62,2
2,13,30,65,60,56,60,57,64,62,55,62,61,62,61,54,63,61,66,64,60,63,62,66,63,57,62,62,2
2,13,45,64,62,55,62,61,62,61,54,63,61,66,64,60,63,62,66,63,57,62,62,64,63,53,61,60,2
